Cheese Mites, or Lilliputians in a London Restaurant
Scrooge, or, Marley's Ghost
Stop Thief!
Life of an American Fireman
Kansas Saloon Smashers
Artistic Creation
An Over-Incubated Baby
The Martyred Presidents
The Artist's Dilemma
Star Theatre (film)
The Big Swallow
Morecambe Church Lads' Brigade at Drill
Love by the Light of the Moon
An Affair of Honor
Boxing in Barrels
Terrible Teddy, the Grizzly King
Fire! (1901 film)
Undressing Extraordinary
The Man with the Rubber Head
The Waif and the Wizard
Descente du Mont Serrat
Inauguration of the Australian Commonwealth (film)
The Countryman and the Cinematograph
What Happened on Twenty-third Street, New York City
President McKinley Inauguration Footage
Day at the Circus (1901 film)
Execution of Czolgosz with Panorama of Auburn Prison
Loie Fuller (1901 film)
Bluebeard (1901 film)
The Magic Sword (1901 film)
Band and Battalion of the U.S. Indian School
Another Job for the Undertaker
Arrival of Tongkin Train
Histoire d'un crime (film)
The Gordon Sisters Boxing
The Death of Poor Joe
The Haunted Curiosity Shop
